Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross Margin Percentage,Gross Income,Rating
INV-100734,B,Mandalay,Normal,Male,Health and beauty,467.22,7,163.53,3434.07,2023-05-02,12:13,Cash,3270.54,4.76,163.53,4.2
INV-100735,B,Mandalay,Normal,Male,Fashion accessories,316.32,8,126.53,2657.09,2023-08-14,12:26,Cash,2530.56,4.76,126.53,6.3
INV-100736,B,Mandalay,Normal,Male,Electronic accessories,184.16,9,82.87,1740.31,2023-12-15,13:22,Credit card,1657.44,4.76,82.87,9.9
INV-100737,A,Yangon,Normal,Female,Sports and travel,495.61,7,173.46,3642.73,2023-06-16,20:47,Ewallet,3469.27,4.76,173.46,4.7
INV-100738,C,Naypyitaw,Member,Female,Health and beauty,278.23,1,13.91,292.14,2023-11-23,15:16,Ewallet,278.23,4.76,13.91,8.0
INV-100739,A,Yangon,Member,Female,Home and lifestyle,33.69,2,3.37,70.75,2023-06-09,17:05,Credit card,67.38,4.76,3.37,4.4
INV-100740,B,Mandalay,Member,Male,Electronic accessories,86.17,10,43.09,904.79,2023-01-01,14:38,Cash,861.7,4.76,43.09,7.5
INV-100741,B,Mandalay,Normal,Female,Sports and travel,257.27,7,90.04,1890.93,2023-12-08,13:32,Credit card,1800.89,4.76,90.04,10.0
INV-100742,A,Yangon,Normal,Male,Fashion accessories,74.33,9,33.45,702.42,2023-11-19,16:22,Credit card,668.97,4.76,33.45,8.3
INV-100743,A,Yangon,Member,Female,Electronic accessories,331.82,2,33.18,696.82,2023-09-10,18:47,Cash,663.64,4.76,33.18,5.1
INV-100744,A,Yangon,Normal,Female,Fashion accessories,371.93,9,167.37,3514.74,2023-04-09,18:26,Cash,3347.37,4.76,167.37,9.5
INV-100745,C,Naypyitaw,Normal,Male,Fashion accessories,466.7,4,93.34,1960.14,2023-10-30,13:18,Ewallet,1866.8,4.76,93.34,8.6
INV-100746,B,Mandalay,Normal,Male,Home and lifestyle,418.71,3,62.81,1318.94,2023-04-16,10:46,Ewallet,1256.13,4.76,62.81,4.5
INV-100747,C,Naypyitaw,Normal,Female,Food and beverages,326.73,8,130.69,2744.53,2023-03-11,15:14,Ewallet,2613.84,4.76,130.69,4.3
INV-100748,A,Yangon,Member,Male,Food and beverages,31.09,5,7.77,163.22,2023-08-21,19:41,Cash,155.45,4.76,7.77,5.2
INV-100749,C,Naypyitaw,Member,Female,Fashion accessories,84.84,4,16.97,356.33,2023-03-06,09:48,Credit card,339.36,4.76,16.97,7.7
INV-100750,B,Mandalay,Normal,Female,Fashion accessories,170.1,3,25.52,535.82,2023-06-14,09:20,Credit card,510.3,4.76,25.52,8.6
INV-100751,A,Yangon,Normal,Male,Electronic accessories,51.0,1,2.55,53.55,2023-01-14,15:39,Ewallet,51.0,4.76,2.55,6.5
INV-100752,C,Naypyitaw,Member,Female,Electronic accessories,59.29,9,26.68,560.29,2023-08-12,09:35,Cash,533.61,4.76,26.68,8.2
INV-100753,B,Mandalay,Normal,Male,Food and beverages,213.12,6,63.94,1342.66,2023-06-26,19:17,Cash,1278.72,4.76,63.94,9.1
INV-100754,A,Yangon,Normal,Male,Food and beverages,84.47,1,4.22,88.69,2023-11-10,09:33,Cash,84.47,4.76,4.22,8.3
INV-100755,C,Naypyitaw,Member,Male,Electronic accessories,332.38,8,132.95,2791.99,2023-02-03,12:00,Ewallet,2659.04,4.76,132.95,4.2
INV-100756,C,Naypyitaw,Normal,Male,Sports and travel,491.26,4,98.25,2063.29,2023-11-02,14:21,Cash,1965.04,4.76,98.25,8.3
INV-100757,A,Yangon,Member,Male,Fashion accessories,432.87,2,43.29,909.03,2023-12-02,13:05,Cash,865.74,4.76,43.29,8.2
INV-100758,A,Yangon,Normal,Female,Electronic accessories,467.83,2,46.78,982.44,2023-08-19,11:11,Ewallet,935.66,4.76,46.78,8.6
INV-100759,B,Mandalay,Member,Male,Food and beverages,41.95,9,18.88,396.43,2023-10-01,19:02,Credit card,377.55,4.76,18.88,10.0
INV-100760,C,Naypyitaw,Member,Male,Home and lifestyle,374.24,8,149.7,3143.62,2023-08-02,20:21,Ewallet,2993.92,4.76,149.7,7.0
INV-100761,C,Naypyitaw,Normal,Female,Sports and travel,303.42,5,75.86,1592.96,2023-03-26,17:20,Ewallet,1517.1,4.76,75.86,7.9
INV-100762,B,Mandalay,Normal,Female,Fashion accessories,60.04,2,6.0,126.08,2023-02-02,15:23,Credit card,120.08,4.76,6.0,7.5
INV-100763,C,Naypyitaw,Normal,Female,Electronic accessories,77.68,9,34.96,734.08,2023-10-18,17:55,Credit card,699.12,4.76,34.96,8.5
INV-100764,B,Mandalay,Member,Male,Sports and travel,329.53,3,49.43,1038.02,2023-01-22,10:46,Credit card,988.59,4.76,49.43,8.6
INV-100765,B,Mandalay,Member,Male,Food and beverages,141.34,6,42.4,890.44,2023-07-15,20:34,Credit card,848.04,4.76,42.4,8.4
INV-100766,C,Naypyitaw,Member,Female,Health and beauty,430.72,8,172.29,3618.05,2023-06-25,21:06,Ewallet,3445.76,4.76,172.29,5.5
INV-100767,A,Yangon,Member,Male,Health and beauty,245.53,6,73.66,1546.84,2023-01-23,15:43,Credit card,1473.18,4.76,73.66,5.8
INV-100768,C,Naypyitaw,Member,Male,Fashion accessories,476.25,4,95.25,2000.25,2023-07-01,12:49,Cash,1905.0,4.76,95.25,5.1
INV-100769,C,Naypyitaw,Member,Male,Sports and travel,181.93,5,45.48,955.13,2023-04-18,21:54,Ewallet,909.65,4.76,45.48,5.1
INV-100770,A,Yangon,Normal,Female,Electronic accessories,414.38,3,62.16,1305.3,2023-11-11,19:59,Credit card,1243.14,4.76,62.16,9.6
INV-100771,C,Naypyitaw,Member,Female,Health and beauty,312.87,4,62.57,1314.05,2023-04-10,11:08,Cash,1251.48,4.76,62.57,9.5
INV-100772,A,Yangon,Normal,Male,Electronic accessories,178.3,8,71.32,1497.72,2023-03-16,17:22,Ewallet,1426.4,4.76,71.32,5.0
INV-100773,A,Yangon,Member,Female,Fashion accessories,360.32,6,108.1,2270.02,2023-06-21,11:59,Ewallet,2161.92,4.76,108.1,7.6
INV-100774,C,Naypyitaw,Normal,Male,Health and beauty,30.66,8,12.26,257.54,2023-11-20,09:49,Cash,245.28,4.76,12.26,4.1
INV-100775,A,Yangon,Member,Male,Home and lifestyle,187.81,8,75.12,1577.6,2023-01-23,12:35,Cash,1502.48,4.76,75.12,5.2
INV-100776,C,Naypyitaw,Member,Male,Food and beverages,415.15,6,124.55,2615.45,2023-09-30,20:55,Cash,2490.9,4.76,124.55,5.9
INV-100777,C,Naypyitaw,Normal,Male,Food and beverages,403.08,8,161.23,3385.87,2023-12-05,16:04,Cash,3224.64,4.76,161.23,6.7
INV-100778,C,Naypyitaw,Normal,Male,Fashion accessories,451.98,6,135.59,2847.47,2023-06-27,10:06,Credit card,2711.88,4.76,135.59,9.9
INV-100779,C,Naypyitaw,Member,Female,Health and beauty,406.37,6,121.91,2560.13,2023-03-27,17:28,Cash,2438.22,4.76,121.91,8.0
INV-100780,C,Naypyitaw,Member,Female,Sports and travel,71.72,5,17.93,376.53,2023-06-05,09:36,Cash,358.6,4.76,17.93,8.8
INV-100781,B,Mandalay,Member,Female,Fashion accessories,299.99,1,15.0,314.99,2023-05-05,17:33,Cash,299.99,4.76,15.0,7.5
INV-100782,B,Mandalay,Normal,Female,Fashion accessories,474.96,1,23.75,498.71,2023-05-04,14:46,Cash,474.96,4.76,23.75,5.3
INV-100783,C,Naypyitaw,Member,Male,Food and beverages,217.3,8,86.92,1825.32,2023-09-15,18:17,Ewallet,1738.4,4.76,86.92,4.2
INV-100784,A,Yangon,Normal,Male,Health and beauty,201.14,1,10.06,211.2,2023-09-11,20:31,Credit card,201.14,4.76,10.06,5.1
INV-100785,A,Yangon,Normal,Female,Food and beverages,268.59,2,26.86,564.04,2023-04-04,11:45,Credit card,537.18,4.76,26.86,8.4
INV-100786,B,Mandalay,Member,Female,Food and beverages,444.49,5,111.12,2333.57,2023-09-05,09:11,Cash,2222.45,4.76,111.12,4.6
INV-100787,B,Mandalay,Member,Female,Fashion accessories,43.19,5,10.8,226.75,2023-12-25,12:11,Ewallet,215.95,4.76,10.8,6.2
INV-100788,B,Mandalay,Member,Female,Food and beverages,54.3,9,24.44,513.14,2023-10-07,15:05,Ewallet,488.7,4.76,24.44,7.6
INV-100789,B,Mandalay,Normal,Female,Sports and travel,301.45,5,75.36,1582.61,2023-07-15,15:06,Credit card,1507.25,4.76,75.36,6.0
INV-100790,C,Naypyitaw,Normal,Female,Health and beauty,352.48,2,35.25,740.21,2023-03-30,10:46,Credit card,704.96,4.76,35.25,8.1
INV-100791,C,Naypyitaw,Member,Female,Fashion accessories,168.44,1,8.42,176.86,2023-09-16,17:11,Credit card,168.44,4.76,8.42,5.8
INV-100792,B,Mandalay,Normal,Female,Sports and travel,43.31,10,21.66,454.76,2023-04-15,21:27,Ewallet,433.1,4.76,21.66,6.3
INV-100793,C,Naypyitaw,Member,Male,Sports and travel,20.28,9,9.13,191.65,2023-11-25,17:50,Cash,182.52,4.76,9.13,9.7
INV-100794,B,Mandalay,Member,Male,Food and beverages,111.48,3,16.72,351.16,2023-06-25,20:41,Credit card,334.44,4.76,16.72,4.1
INV-100795,B,Mandalay,Normal,Female,Fashion accessories,23.68,9,10.66,223.78,2023-02-19,11:26,Credit card,213.12,4.76,10.66,6.1
INV-100796,B,Mandalay,Member,Male,Food and beverages,130.34,9,58.65,1231.71,2023-10-30,11:16,Cash,1173.06,4.76,58.65,5.2
INV-100797,C,Naypyitaw,Normal,Male,Food and beverages,345.23,9,155.35,3262.42,2023-11-19,17:48,Cash,3107.07,4.76,155.35,5.1
INV-100798,B,Mandalay,Normal,Male,Home and lifestyle,302.02,3,45.3,951.36,2023-01-21,21:45,Cash,906.06,4.76,45.3,4.9
INV-100799,A,Yangon,Normal,Male,Home and lifestyle,428.11,10,214.06,4495.16,2023-01-22,18:13,Ewallet,4281.1,4.76,214.06,5.5
INV-100800,B,Mandalay,Normal,Male,Electronic accessories,138.54,9,62.34,1309.2,2023-09-16,20:04,Ewallet,1246.86,4.76,62.34,5.5
INV-100801,A,Yangon,Member,Male,Health and beauty,191.17,1,9.56,200.73,2023-12-23,17:52,Cash,191.17,4.76,9.56,7.7
INV-100802,B,Mandalay,Normal,Female,Fashion accessories,364.25,8,145.7,3059.7,2023-05-15,15:30,Cash,2914.0,4.76,145.7,9.1
INV-100803,B,Mandalay,Member,Male,Food and beverages,446.61,7,156.31,3282.58,2023-08-11,11:04,Ewallet,3126.27,4.76,156.31,9.8
INV-100804,C,Naypyitaw,Normal,Female,Electronic accessories,364.33,4,72.87,1530.19,2023-02-21,12:22,Credit card,1457.32,4.76,72.87,5.0
INV-100805,C,Naypyitaw,Member,Female,Electronic accessories,383.65,2,38.37,805.67,2023-02-23,19:04,Cash,767.3,4.76,38.37,9.6
INV-100806,C,Naypyitaw,Normal,Male,Sports and travel,438.7,7,153.55,3224.45,2023-04-20,16:21,Ewallet,3070.9,4.76,153.55,5.8
INV-100807,C,Naypyitaw,Member,Male,Electronic accessories,390.71,1,19.54,410.25,2023-09-19,09:59,Cash,390.71,4.76,19.54,5.5
INV-100808,C,Naypyitaw,Member,Male,Sports and travel,343.24,7,120.13,2522.81,2023-06-08,17:33,Cash,2402.68,4.76,120.13,9.9
INV-100809,A,Yangon,Member,Female,Electronic accessories,38.08,3,5.71,119.95,2023-06-10,13:22,Credit card,114.24,4.76,5.71,8.3
INV-100810,A,Yangon,Member,Female,Electronic accessories,414.74,4,82.95,1741.91,2023-12-15,15:24,Cash,1658.96,4.76,82.95,5.9
INV-100811,A,Yangon,Normal,Female,Fashion accessories,250.44,7,87.65,1840.73,2023-01-03,19:57,Credit card,1753.08,4.76,87.65,6.0
INV-100812,B,Mandalay,Normal,Female,Fashion accessories,199.32,10,99.66,2092.86,2023-12-23,19:18,Cash,1993.2,4.76,99.66,7.0
INV-100813,A,Yangon,Member,Female,Electronic accessories,51.3,5,12.83,269.33,2023-11-28,13:10,Ewallet,256.5,4.76,12.83,5.8
INV-100814,B,Mandalay,Normal,Male,Home and lifestyle,423.76,1,21.19,444.95,2023-04-07,19:58,Ewallet,423.76,4.76,21.19,8.7
INV-100815,C,Naypyitaw,Member,Male,Fashion accessories,133.52,7,46.73,981.37,2023-01-24,16:58,Cash,934.64,4.76,46.73,6.4
INV-100816,B,Mandalay,Normal,Male,Sports and travel,246.06,9,110.73,2325.27,2023-05-12,15:31,Ewallet,2214.54,4.76,110.73,5.4
INV-100817,B,Mandalay,Member,Male,Fashion accessories,300.87,2,30.09,631.83,2023-07-18,12:54,Credit card,601.74,4.76,30.09,5.2
INV-100818,C,Naypyitaw,Member,Male,Home and lifestyle,23.63,8,9.45,198.49,2023-04-08,09:42,Ewallet,189.04,4.76,9.45,5.5
INV-100819,A,Yangon,Member,Female,Health and beauty,402.4,9,181.08,3802.68,2023-02-03,11:54,Cash,3621.6,4.76,181.08,8.3
INV-100820,A,Yangon,Normal,Male,Electronic accessories,298.0,4,59.6,1251.6,2023-03-31,20:25,Ewallet,1192.0,4.76,59.6,8.6
INV-100821,A,Yangon,Member,Male,Health and beauty,292.15,6,87.65,1840.55,2023-09-17,21:47,Credit card,1752.9,4.76,87.65,6.8
INV-100822,A,Yangon,Normal,Female,Food and beverages,138.55,9,62.35,1309.3,2023-01-10,17:37,Cash,1246.95,4.76,62.35,5.1
INV-100823,A,Yangon,Normal,Male,Food and beverages,365.08,5,91.27,1916.67,2023-12-29,17:07,Cash,1825.4,4.76,91.27,5.7
INV-100824,A,Yangon,Member,Female,Home and lifestyle,469.97,4,93.99,1973.87,2023-10-05,15:50,Ewallet,1879.88,4.76,93.99,6.9
INV-100825,A,Yangon,Normal,Male,Health and beauty,188.92,8,75.57,1586.93,2023-05-10,14:30,Ewallet,1511.36,4.76,75.57,4.1
INV-100826,C,Naypyitaw,Member,Male,Home and lifestyle,67.15,7,23.5,493.55,2023-02-19,18:23,Cash,470.05,4.76,23.5,9.3
INV-100827,B,Mandalay,Member,Female,Health and beauty,143.97,3,21.6,453.51,2023-05-01,15:28,Ewallet,431.91,4.76,21.6,4.2
INV-100828,B,Mandalay,Member,Female,Home and lifestyle,314.61,5,78.65,1651.7,2023-09-07,15:40,Cash,1573.05,4.76,78.65,5.0
INV-100829,B,Mandalay,Normal,Female,Food and beverages,124.08,3,18.61,390.85,2023-11-10,17:37,Ewallet,372.24,4.76,18.61,5.9
INV-100830,C,Naypyitaw,Member,Male,Sports and travel,383.78,6,115.13,2417.81,2023-09-07,12:06,Cash,2302.68,4.76,115.13,9.5
INV-100831,A,Yangon,Normal,Male,Electronic accessories,319.33,1,15.97,335.3,2023-02-12,14:33,Ewallet,319.33,4.76,15.97,7.8
INV-100832,A,Yangon,Normal,Male,Health and beauty,95.78,7,33.52,703.98,2023-02-08,16:49,Ewallet,670.46,4.76,33.52,6.2
INV-100833,C,Naypyitaw,Member,Female,Home and lifestyle,76.22,6,22.87,480.19,2023-03-13,12:50,Ewallet,457.32,4.76,22.87,8.7
INV-100834,C,Naypyitaw,Member,Female,Electronic accessories,54.34,5,13.59,285.29,2023-08-14,13:03,Cash,271.7,4.76,13.59,5.2
INV-100835,B,Mandalay,Member,Female,Fashion accessories,444.89,9,200.2,4204.21,2023-04-11,14:30,Ewallet,4004.01,4.76,200.2,9.3
INV-100836,B,Mandalay,Member,Male,Electronic accessories,114.56,4,22.91,481.15,2023-11-17,21:31,Ewallet,458.24,4.76,22.91,8.3
INV-100837,B,Mandalay,Member,Male,Home and lifestyle,472.3,7,165.31,3471.41,2023-03-05,11:12,Ewallet,3306.1,4.76,165.31,6.6
INV-100838,B,Mandalay,Member,Female,Sports and travel,461.8,9,207.81,4364.01,2023-11-21,09:02,Ewallet,4156.2,4.76,207.81,8.3
INV-100839,B,Mandalay,Normal,Female,Electronic accessories,205.77,7,72.02,1512.41,2023-05-22,11:44,Credit card,1440.39,4.76,72.02,6.1
INV-100840,C,Naypyitaw,Normal,Male,Home and lifestyle,186.14,10,93.07,1954.47,2023-07-11,21:07,Credit card,1861.4,4.76,93.07,4.3
INV-100841,A,Yangon,Normal,Female,Food and beverages,373.44,6,112.03,2352.67,2023-04-02,11:27,Credit card,2240.64,4.76,112.03,9.2
INV-100842,B,Mandalay,Member,Female,Fashion accessories,479.9,1,24.0,503.9,2023-03-27,20:30,Ewallet,479.9,4.76,24.0,6.7
INV-100843,C,Naypyitaw,Member,Female,Electronic accessories,100.08,6,30.02,630.5,2023-12-02,16:19,Credit card,600.48,4.76,30.02,5.7
INV-100844,C,Naypyitaw,Member,Male,Food and beverages,103.27,2,10.33,216.87,2023-11-23,21:36,Cash,206.54,4.76,10.33,5.4
INV-100845,C,Naypyitaw,Member,Male,Health and beauty,251.65,6,75.5,1585.4,2023-04-15,20:48,Credit card,1509.9,4.76,75.5,7.8
INV-100846,C,Naypyitaw,Normal,Female,Fashion accessories,51.78,6,15.53,326.21,2023-08-19,09:32,Credit card,310.68,4.76,15.53,4.5
INV-100847,A,Yangon,Member,Female,Food and beverages,83.89,10,41.95,880.85,2023-10-28,19:36,Credit card,838.9,4.76,41.95,5.7
INV-100848,B,Mandalay,Member,Male,Sports and travel,53.96,5,13.49,283.29,2023-03-24,20:19,Credit card,269.8,4.76,13.49,6.4
INV-100849,A,Yangon,Normal,Male,Electronic accessories,208.96,9,94.03,1974.67,2023-10-05,21:09,Credit card,1880.64,4.76,94.03,8.2
INV-100850,A,Yangon,Member,Male,Fashion accessories,318.74,2,31.87,669.35,2023-12-20,13:48,Cash,637.48,4.76,31.87,4.8
INV-100851,B,Mandalay,Member,Male,Sports and travel,487.87,1,24.39,512.26,2023-03-05,15:57,Credit card,487.87,4.76,24.39,5.4
INV-100852,B,Mandalay,Normal,Female,Sports and travel,120.87,10,60.44,1269.14,2023-04-26,18:36,Ewallet,1208.7,4.76,60.44,5.7
INV-100853,C,Naypyitaw,Member,Male,Food and beverages,331.17,3,49.68,1043.19,2023-01-17,09:33,Credit card,993.51,4.76,49.68,7.3
INV-100854,A,Yangon,Member,Male,Home and lifestyle,360.45,6,108.13,2270.83,2023-09-04,19:56,Ewallet,2162.7,4.76,108.13,5.1
INV-100855,A,Yangon,Normal,Male,Electronic accessories,499.97,3,75.0,1574.91,2023-10-17,12:02,Ewallet,1499.91,4.76,75.0,6.0
INV-100856,A,Yangon,Member,Male,Health and beauty,205.15,5,51.29,1077.04,2023-12-31,10:02,Credit card,1025.75,4.76,51.29,7.0
INV-100857,A,Yangon,Normal,Male,Electronic accessories,316.88,10,158.44,3327.24,2023-07-09,13:58,Cash,3168.8,4.76,158.44,5.0
INV-100858,B,Mandalay,Member,Male,Electronic accessories,432.18,6,129.65,2722.73,2023-07-05,11:25,Ewallet,2593.08,4.76,129.65,6.7
INV-100859,C,Naypyitaw,Normal,Female,Sports and travel,11.12,7,3.89,81.73,2023-07-13,18:38,Cash,77.84,4.76,3.89,7.9
INV-100860,C,Naypyitaw,Normal,Female,Fashion accessories,43.27,1,2.16,45.43,2023-07-27,15:11,Credit card,43.27,4.76,2.16,7.8
INV-100861,C,Naypyitaw,Normal,Male,Sports and travel,49.47,5,12.37,259.72,2023-01-16,09:25,Cash,247.35,4.76,12.37,7.3
INV-100862,B,Mandalay,Member,Male,Fashion accessories,394.64,1,19.73,414.37,2023-11-03,19:08,Ewallet,394.64,4.76,19.73,8.2
INV-100863,A,Yangon,Normal,Female,Health and beauty,316.45,6,94.94,1993.64,2023-01-19,19:29,Cash,1898.7,4.76,94.94,9.8
INV-100864,A,Yangon,Member,Male,Sports and travel,59.14,3,8.87,186.29,2023-12-06,18:28,Cash,177.42,4.76,8.87,8.7
INV-100865,A,Yangon,Normal,Female,Health and beauty,99.52,7,34.83,731.47,2023-10-16,20:50,Cash,696.64,4.76,34.83,5.2
INV-100866,A,Yangon,Normal,Female,Home and lifestyle,303.36,5,75.84,1592.64,2023-06-27,15:22,Ewallet,1516.8,4.76,75.84,5.4
INV-100867,B,Mandalay,Member,Female,Electronic accessories,405.55,5,101.39,2129.14,2023-11-21,14:36,Ewallet,2027.75,4.76,101.39,5.8
INV-100868,C,Naypyitaw,Normal,Female,Health and beauty,102.64,6,30.79,646.63,2023-06-15,15:12,Ewallet,615.84,4.76,30.79,6.7
INV-100869,C,Naypyitaw,Normal,Female,Health and beauty,408.86,4,81.77,1717.21,2023-06-16,09:19,Cash,1635.44,4.76,81.77,7.1
INV-100870,A,Yangon,Normal,Female,Sports and travel,150.37,10,75.19,1578.89,2023-03-07,16:58,Ewallet,1503.7,4.76,75.19,8.0
INV-100871,A,Yangon,Normal,Female,Food and beverages,409.13,4,81.83,1718.35,2023-05-07,18:34,Ewallet,1636.52,4.76,81.83,4.3
INV-100872,B,Mandalay,Member,Male,Sports and travel,255.28,6,76.58,1608.26,2023-11-27,16:48,Cash,1531.68,4.76,76.58,4.2
INV-100873,B,Mandalay,Member,Female,Fashion accessories,329.24,7,115.23,2419.91,2023-02-25,14:27,Credit card,2304.68,4.76,115.23,6.3
INV-100874,A,Yangon,Member,Male,Health and beauty,252.11,9,113.45,2382.44,2023-12-18,20:27,Credit card,2268.99,4.76,113.45,5.3
INV-100875,B,Mandalay,Normal,Male,Food and beverages,481.64,10,240.82,5057.22,2023-07-01,19:10,Cash,4816.4,4.76,240.82,5.5
INV-100876,A,Yangon,Member,Female,Sports and travel,326.52,2,32.65,685.69,2023-02-10,21:59,Cash,653.04,4.76,32.65,5.9
INV-100877,A,Yangon,Member,Female,Electronic accessories,217.67,2,21.77,457.11,2023-06-13,14:47,Ewallet,435.34,4.76,21.77,7.4
INV-100878,A,Yangon,Member,Male,Health and beauty,406.66,3,61.0,1280.98,2023-08-20,13:34,Credit card,1219.98,4.76,61.0,8.7
INV-100879,C,Naypyitaw,Member,Male,Sports and travel,448.93,4,89.79,1885.51,2023-08-25,21:04,Credit card,1795.72,4.76,89.79,6.8
INV-100880,B,Mandalay,Normal,Female,Food and beverages,281.92,4,56.38,1184.06,2023-08-10,10:36,Credit card,1127.68,4.76,56.38,8.0
INV-100881,B,Mandalay,Normal,Female,Sports and travel,54.48,6,16.34,343.22,2023-06-30,16:58,Cash,326.88,4.76,16.34,7.9
INV-100882,A,Yangon,Member,Female,Home and lifestyle,404.35,2,40.44,849.14,2023-01-08,13:56,Credit card,808.7,4.76,40.44,4.5
INV-100883,A,Yangon,Member,Female,Fashion accessories,389.69,10,194.85,4091.75,2023-10-08,12:06,Ewallet,3896.9,4.76,194.85,8.7
INV-100884,C,Naypyitaw,Normal,Male,Food and beverages,211.1,10,105.55,2216.55,2023-10-12,16:32,Cash,2111.0,4.76,105.55,7.8
INV-100885,A,Yangon,Member,Female,Fashion accessories,279.2,6,83.76,1758.96,2023-03-07,13:02,Cash,1675.2,4.76,83.76,8.3
INV-100886,A,Yangon,Normal,Female,Fashion accessories,206.35,6,61.91,1300.01,2023-01-22,17:18,Ewallet,1238.1,4.76,61.91,6.4
INV-100887,C,Naypyitaw,Member,Male,Electronic accessories,376.59,5,94.15,1977.1,2023-09-07,14:04,Ewallet,1882.95,4.76,94.15,6.2
INV-100888,A,Yangon,Member,Female,Electronic accessories,320.38,6,96.11,2018.39,2023-04-21,13:21,Cash,1922.28,4.76,96.11,5.3
INV-100889,B,Mandalay,Normal,Female,Food and beverages,205.21,5,51.3,1077.35,2023-08-29,16:49,Credit card,1026.05,4.76,51.3,4.1
INV-100890,B,Mandalay,Member,Female,Fashion accessories,230.18,9,103.58,2175.2,2023-08-07,15:10,Cash,2071.62,4.76,103.58,7.9
INV-100891,B,Mandalay,Member,Male,Fashion accessories,278.36,10,139.18,2922.78,2023-09-24,10:23,Ewallet,2783.6,4.76,139.18,4.2
INV-100892,C,Naypyitaw,Member,Male,Food and beverages,227.1,6,68.13,1430.73,2023-11-18,14:14,Ewallet,1362.6,4.76,68.13,4.5
INV-100893,A,Yangon,Member,Female,Food and beverages,125.43,4,25.09,526.81,2023-05-17,09:00,Credit card,501.72,4.76,25.09,8.6
INV-100894,B,Mandalay,Normal,Female,Health and beauty,251.74,8,100.7,2114.62,2023-12-10,09:58,Credit card,2013.92,4.76,100.7,6.9
INV-100895,C,Naypyitaw,Normal,Female,Electronic accessories,489.02,5,122.25,2567.35,2023-04-13,18:48,Ewallet,2445.1,4.76,122.25,9.7
INV-100896,A,Yangon,Normal,Female,Electronic accessories,283.33,8,113.33,2379.97,2023-05-25,14:24,Credit card,2266.64,4.76,113.33,5.0
INV-100897,B,Mandalay,Member,Male,Home and lifestyle,184.27,9,82.92,1741.35,2023-03-07,19:45,Cash,1658.43,4.76,82.92,4.7
INV-100898,A,Yangon,Normal,Male,Electronic accessories,70.07,9,31.53,662.16,2023-01-26,14:30,Credit card,630.63,4.76,31.53,4.6
INV-100899,B,Mandalay,Member,Male,Food and beverages,77.43,2,7.74,162.6,2023-11-06,13:18,Cash,154.86,4.76,7.74,7.5
INV-100900,C,Naypyitaw,Normal,Male,Food and beverages,371.56,2,37.16,780.28,2023-10-24,21:41,Cash,743.12,4.76,37.16,9.5
INV-100901,A,Yangon,Normal,Male,Electronic accessories,264.9,6,79.47,1668.87,2023-12-21,09:37,Cash,1589.4,4.76,79.47,8.7
INV-100902,C,Naypyitaw,Member,Female,Fashion accessories,416.41,2,41.64,874.46,2023-06-06,17:11,Ewallet,832.82,4.76,41.64,7.6
INV-100903,B,Mandalay,Member,Male,Electronic accessories,361.04,3,54.16,1137.28,2023-01-24,11:46,Ewallet,1083.12,4.76,54.16,4.7
INV-100904,B,Mandalay,Member,Male,Health and beauty,28.81,5,7.2,151.25,2023-02-26,09:58,Cash,144.05,4.76,7.2,5.0
INV-100905,C,Naypyitaw,Normal,Female,Health and beauty,120.88,3,18.13,380.77,2023-01-03,11:31,Credit card,362.64,4.76,18.13,6.8
INV-100906,C,Naypyitaw,Normal,Female,Electronic accessories,181.18,6,54.35,1141.43,2023-11-07,20:55,Credit card,1087.08,4.76,54.35,6.8
INV-100907,B,Mandalay,Member,Female,Sports and travel,8.25,6,2.48,51.98,2023-04-09,09:48,Ewallet,49.5,4.76,2.48,9.4
INV-100908,A,Yangon,Normal,Female,Electronic accessories,134.35,9,60.46,1269.61,2023-05-05,21:11,Ewallet,1209.15,4.76,60.46,8.9
INV-100909,C,Naypyitaw,Normal,Female,Home and lifestyle,287.09,6,86.13,1808.67,2023-09-05,17:32,Credit card,1722.54,4.76,86.13,9.7
INV-100910,C,Naypyitaw,Normal,Female,Food and beverages,422.03,6,126.61,2658.79,2023-06-07,15:16,Cash,2532.18,4.76,126.61,7.6
INV-100911,A,Yangon,Member,Male,Sports and travel,329.42,3,49.41,1037.67,2023-07-10,16:43,Credit card,988.26,4.76,49.41,5.9
INV-100912,C,Naypyitaw,Member,Female,Home and lifestyle,261.29,4,52.26,1097.42,2023-12-07,17:33,Ewallet,1045.16,4.76,52.26,7.3
INV-100913,A,Yangon,Member,Male,Food and beverages,319.48,4,63.9,1341.82,2023-10-28,09:36,Ewallet,1277.92,4.76,63.9,6.5
INV-100914,B,Mandalay,Member,Male,Electronic accessories,208.11,1,10.41,218.52,2023-06-11,15:35,Credit card,208.11,4.76,10.41,5.0
INV-100915,A,Yangon,Member,Female,Electronic accessories,66.64,10,33.32,699.72,2023-02-20,10:34,Cash,666.4,4.76,33.32,4.8
INV-100916,A,Yangon,Normal,Female,Fashion accessories,490.63,5,122.66,2575.81,2023-04-08,21:31,Credit card,2453.15,4.76,122.66,7.6
INV-100917,B,Mandalay,Member,Female,Home and lifestyle,317.65,10,158.83,3335.33,2023-05-14,10:29,Ewallet,3176.5,4.76,158.83,8.1
